carat,cut,color,clarity,depth,table,price,radius
0.55,3,7,3,61.6,56,1580,2.62
0.56,5,4,4,62.0,56,1580,2.64
0.56,3,2,7,62.4,56,1580,2.62
0.56,5,6,3,62.3,56,1580,2.63
0.7,3,2,2,62.5,58,1580,2.82
0.55,4,5,4,62.2,58,1580,2.61
0.56,5,6,3,60.9,56,1580,2.66
0.55,4,7,3,62.7,59,1580,2.61
0.56,5,4,4,60.6,57,1580,2.665
0.56,5,2,7,62.0,56,1580,2.63
0.58,5,2,7,62.3,53,1580,2.69
0.54,5,4,4,62.0,54,1580,2.61
0.51,5,5,3,61.5,55,1580,2.565
0.51,5,5,3,61.1,57,1580,2.57
0.58,5,6,3,62.2,58,1580,2.65
0.43,5,5,8,61.5,56,1580,2.445
0.43,5,5,8,62.0,56,1580,2.435
0.43,5,5,8,60.9,57,1580,2.445
0.4,4,6,8,61.3,58,1580,2.385
0.6,5,5,3,61.5,55,1580,2.745
0.52,3,5,4,60.4,56,1581,2.635
0.52,3,4,5,61.8,58,1581,2.595
0.52,5,3,6,61.8,57,1581,2.58
0.5,4,6,4,60.7,59,1581,2.555
0.5,4,6,4,60.5,60,1581,2.545
0.5,5,5,4,62.0,56,1581,2.535
0.67,2,1,5,64.2,55,1581,2.77
0.52,5,3,5,62.5,58,1582,2.57
0.41,4,7,7,61.6,58,1582,2.39
0.41,5,7,7,62.3,55,1582,2.39
0.41,4,7,7,62.3,53,1582,2.39
0.41,5,7,7,62.2,56,1582,2.4
0.41,5,7,7,60.6,57,1582,2.41
0.41,5,7,7,62.3,57,1582,2.385
0.54,3,7,4,61.1,59,1583,2.625
0.5,4,6,4,61.0,59,1583,2.565
0.51,5,5,4,60.6,57,1583,2.585
0.4,5,5,8,60.9,57,1583,2.405
0.5,4,4,5,62.5,60,1583,2.565
0.5,3,6,4,63.4,58,1583,2.54
0.5,4,6,4,63.0,58,1583,2.535
0.5,4,4,5,60.9,59,1583,2.57
0.5,3,6,4,62.9,56,1584,2.53
0.43,4,7,7,59.6,58,1584,2.445
0.43,5,7,7,62.3,56,1584,2.405
0.66,5,6,2,62.4,56,1584,2.805
0.55,5,3,3,61.4,56,1584,2.64
0.55,5,3,3,60.8,56,1584,2.65
0.53,5,7,4,61.4,55,1585,2.605
0.56,5,4,4,62.2,57,1585,2.645
0.51,5,4,4,61.0,56,1585,2.585
0.51,5,6,3,60.9,56,1585,2.58
0.53,5,6,3,61.9,55,1585,2.6
0.56,4,3,5,60.1,58,1585,2.7
0.46,5,6,7,62.6,57,1586,2.445
0.52,5,4,4,61.2,56,1586,2.58
0.52,5,4,4,61.9,55,1586,2.575
0.54,5,2,3,62.3,55,1586,2.61
0.52,5,6,3,61.0,55,1586,2.595
0.58,4,5,4,62.2,55,1586,2.7
0.53,5,7,3,61.2,57,1587,2.595
0.49,3,3,6,62.3,57,1588,2.51
0.51,3,4,5,61.0,56,1588,2.585
0.52,5,5,5,62.5,57,1588,2.565
0.75,4,1,2,62.9,56,1588,2.88
0.55,5,4,4,62.2,54,1588,2.635
0.55,5,3,5,61.9,55,1588,2.625
0.5,4,7,3,63.0,60,1588,2.53
0.61,5,5,2,61.9,57,1588,2.725
0.61,4,3,3,61.2,58,1588,2.725
0.72,4,4,2,60.6,61,1588,2.915
0.5,2,7,4,64.0,56,1589,2.51
0.64,5,2,5,60.8,54,1589,2.775
0.61,3,3,4,63.3,57,1590,2.69
0.56,3,4,4,63.4,58,1590,2.615
0.48,5,3,6,62.5,56,1590,2.49
0.54,5,6,4,61.8,57,1590,2.615
0.51,2,4,5,63.4,57,1590,2.52
0.51,4,6,4,62.5,60,1590,2.54
0.51,5,6,4,61.7,53,1590,2.59
0.51,3,6,4,63.0,59,1590,2.525
0.59,4,7,2,62.6,61,1590,2.665
0.57,4,6,3,62.2,55,1590,2.68
0.59,4,3,4,60.2,60,1590,2.725
0.52,3,5,4,61.1,56,1591,2.605
0.61,5,3,4,62.0,53,1591,2.735
0.61,5,3,4,62.5,54,1591,2.715
0.51,5,5,4,61.9,55,1591,2.555
0.51,5,5,4,61.0,55,1591,2.585
0.52,5,5,4,61.7,56,1591,2.58
0.55,5,4,5,60.9,56,1591,2.645
0.5,5,6,5,62.7,57,1591,2.505
0.56,5,4,3,62.3,53,1591,2.655
0.51,4,4,5,61.0,58,1591,2.6
0.53,2,4,5,63.8,56,1591,2.585
0.53,3,5,4,62.7,57,1592,2.55
0.5,3,4,5,61.3,58,1592,2.515
0.5,3,4,5,62.9,55,1592,2.53
0.57,3,1,8,59.8,59,1592,2.695
0.55,3,7,3,63.1,56,1593,2.595
0.54,3,7,3,60.0,59,1593,2.65
0.55,5,2,7,61.7,56,1593,2.62
0.55,4,2,7,61.3,59,1593,2.635
0.55,5,2,7,62.7,57,1593,2.585
0.52,5,3,4,61.5,55,1593,2.59
0.52,5,3,4,60.3,57,1593,2.605
0.5,4,7,3,62.8,57,1593,2.54
0.51,5,5,3,61.1,55,1593,2.61
0.5,4,6,3,59.9,58,1593,2.59
0.51,4,6,3,61.5,58,1593,2.57
0.54,5,6,3,61.5,56,1594,2.655
0.59,3,5,3,61.4,58,1595,2.695
0.54,5,7,3,62.6,55,1595,2.595
0.54,4,7,3,62.3,60,1595,2.59
0.52,5,4,4,60.8,57,1595,2.595
0.51,5,5,4,62.0,56,1595,2.555
0.51,5,4,5,61.3,55,1595,2.575
0.56,4,7,3,60.2,60,1595,2.69
0.62,4,5,3,61.7,59,1595,2.755
0.55,5,6,4,62.0,55,1596,2.62
0.55,5,6,4,60.3,57,1596,2.64
0.5,2,3,7,63.3,57,1596,2.51
0.55,5,6,4,59.8,57,1596,2.65
0.6,3,3,4,64.2,57,1597,2.635
0.51,4,7,4,60.9,58,1597,2.57
0.51,5,7,4,61.9,55,1597,2.575
0.51,3,7,4,62.9,56,1597,2.535
0.58,5,7,3,62.0,54,1597,2.68
0.7,4,5,2,61.6,60,1597,2.89
0.5,3,3,5,61.6,57,1598,2.555
0.5,3,3,5,61.0,56,1598,2.55
0.55,5,5,3,61.7,56,1598,2.63
0.53,5,4,4,60.9,57,1598,2.625
0.52,5,3,5,62.0,56,1598,2.57
0.55,3,5,4,62.5,62,1599,2.6
0.51,3,7,4,63.7,55,1599,2.525
0.51,3,4,5,62.7,58,1599,2.525
0.51,5,4,5,61.4,54,1599,2.575
0.51,5,4,5,62.2,55,1599,2.565
0.51,5,4,5,61.6,54,1599,2.58
0.6,3,5,3,63.2,57,1599,2.695
0.9,4,3,1,58.8,62,1599,3.16
0.54,3,5,5,61.6,59,1600,2.63
0.52,5,7,3,62.4,56,1600,2.56
0.52,5,7,3,61.8,57,1600,2.57
0.52,5,5,4,62.5,54,1600,2.57
0.52,5,7,3,62.7,56,1600,2.57
0.52,5,7,3,60.0,56,1600,2.595
0.52,5,7,3,62.2,57,1600,2.565
0.52,3,5,4,60.7,59,1600,2.57
0.52,5,7,3,62.4,57,1600,2.57
0.54,2,6,3,61.5,56,1600,2.61
0.52,4,7,3,61.4,58,1600,2.58
0.52,5,7,3,61.5,55,1600,2.595
0.52,4,5,4,62.1,59,1600,2.56
0.52,5,7,3,60.9,57,1600,2.585
0.54,4,3,5,62.6,59,1600,2.595
0.52,4,5,4,62.2,58,1600,2.56
0.58,5,3,4,62.4,58,1600,2.65
0.51,3,5,4,62.0,58,1601,2.54
0.51,3,5,4,60.6,60,1601,2.59
0.53,3,7,4,63.2,56,1601,2.55
0.52,3,6,4,59.2,59,1601,2.615
0.52,3,6,5,63.4,54,1601,2.54
0.5,5,6,3,61.3,56,1601,2.56
0.5,5,4,4,62.2,54,1601,2.535
0.6,5,6,3,61.4,57,1601,2.76
0.53,5,3,5,61.2,56,1601,2.615
0.5,5,5,5,61.4,58,1601,2.535
0.54,2,6,3,59.9,63,1601,2.625
0.5,3,7,4,63.3,58,1602,2.515
0.51,4,7,3,62.0,59,1602,2.575
0.5,3,4,5,61.9,59,1603,2.53
0.5,5,6,5,62.2,57,1603,2.55
0.7,3,2,2,60.9,59,1603,2.85
0.5,5,6,5,62.3,55,1603,2.545
0.5,3,6,5,63.9,55,1604,2.49
0.51,3,5,5,61.4,60,1604,2.535
0.55,5,4,4,61.2,56,1604,2.64
0.53,5,3,4,61.7,54,1604,2.615
0.56,4,7,3,61.0,60,1605,2.64
0.56,3,4,4,62.6,58,1605,2.61
0.5,3,6,4,60.9,58,1605,2.57
0.57,3,3,4,61.7,54,1605,2.67
0.56,5,2,7,60.8,57,1605,2.655
0.54,5,4,4,61.7,56,1605,2.605
0.54,5,4,4,61.2,56,1605,2.625
0.51,5,6,4,61.5,58,1605,2.56
0.55,5,4,3,61.9,57,1605,2.615
0.55,5,4,3,61.3,56,1605,2.63
0.55,5,4,3,61.7,55,1605,2.625
0.52,4,5,4,62.5,58,1605,2.585
0.52,4,5,4,61.4,62,1605,2.595
0.52,2,5,4,63.6,56,1605,2.56
0.52,5,5,4,63.0,56,1605,2.58
0.52,4,5,4,61.8,59,1605,2.575
0.52,5,7,3,61.8,56,1605,2.59
0.52,4,7,3,62.7,58,1605,2.6
0.52,4,7,3,60.9,61,1605,2.575
0.52,2,7,3,63.9,58,1605,2.56
0.52,2,7,3,63.7,55,1605,2.56
0.52,5,7,3,62.9,56,1605,2.58
0.52,5,7,3,63.0,57,1605,2.57
0.52,3,7,3,63.3,58,1605,2.575
0.52,3,3,6,61.7,63,1605,2.63
0.52,4,6,3,61.6,58,1605,2.585
0.57,4,1,5,62.2,58,1606,2.67
0.57,4,1,5,60.6,59,1606,2.685
0.5,3,6,4,63.3,57,1606,2.55
0.52,3,5,4,62.4,57,1607,2.56
0.53,3,5,5,60.6,57,1607,2.605
0.53,5,6,4,62.5,57,1607,2.58
0.53,5,4,5,61.7,55,1607,2.59
0.53,3,4,5,61.9,57,1607,2.595
0.53,2,6,4,63.7,55,1607,2.56
0.53,3,4,5,63.0,58,1607,2.575
0.53,5,6,4,62.0,55,1607,2.585
0.53,5,6,4,61.0,57,1607,2.615
0.53,5,4,5,61.6,57,1607,2.605
0.53,2,4,5,63.4,56,1607,2.55
0.53,3,6,4,61.4,55,1607,2.605
0.53,2,6,4,64.0,55,1607,2.555
0.53,5,6,4,60.9,59,1607,2.585
0.58,5,7,2,60.9,56,1607,2.7
0.59,5,6,3,62.0,57,1607,2.68
0.54,5,7,3,62.1,55,1607,2.59
0.53,4,3,5,60.5,57,1607,2.67
0.53,4,2,7,63.0,56,1607,2.595
0.53,5,3,5,61.7,56,1607,2.61
0.53,5,3,5,62.1,56,1607,2.605
0.53,5,3,5,61.2,56,1607,2.63
0.53,3,3,5,63.4,56,1607,2.58
0.53,4,3,5,62.3,58,1607,2.585
0.53,5,3,5,61.3,57,1607,2.61
0.53,5,4,4,62.5,56,1607,2.6
0.53,5,4,4,62.5,55,1607,2.6
0.53,4,4,4,61.2,57,1607,2.63
0.53,5,4,4,60.4,57,1607,2.635
0.53,4,4,4,62.4,59,1607,2.58
0.53,4,4,4,62.5,56,1607,2.595
0.53,5,4,4,61.8,56,1607,2.605
0.53,4,4,4,62.0,58,1607,2.605
0.53,4,4,4,62.6,58,1607,2.59
0.53,4,6,3,61.9,56,1607,2.61
0.53,5,6,3,61.6,56,1607,2.615
0.53,5,6,3,60.6,57,1607,2.635
0.53,5,6,3,62.0,55,1607,2.605
0.53,5,6,3,61.8,56,1607,2.605
0.53,5,6,3,62.0,56,1607,2.595
0.53,4,6,3,60.0,60,1607,2.635
0.53,5,4,4,61.6,56,1607,2.62
0.53,4,4,4,60.7,59,1607,2.62
0.53,5,4,4,60.1,54,1607,2.655
0.5,5,3,6,60.3,58,1608,2.57
0.5,5,3,6,60.4,55,1608,2.58
0.57,5,4,4,61.8,56,1608,2.65
0.57,3,4,4,62.6,55,1608,2.63
0.57,5,6,3,61.9,56,1608,2.66
0.57,5,4,4,61.8,57,1608,2.65
0.57,5,6,3,62.1,56,1608,2.65
0.57,3,4,4,62.1,57,1608,2.635
0.57,5,4,4,61.6,57,1608,2.66
0.57,4,4,4,59.7,59,1608,2.685
0.56,5,6,5,62.7,56,1608,2.63
0.56,5,7,3,62.5,56,1608,2.62
0.56,5,5,4,62.3,55,1608,2.64
0.57,4,6,3,61.4,58,1608,2.64
0.57,4,2,7,62.1,58,1608,2.625
0.57,5,2,7,61.7,56,1608,2.655
0.57,3,6,3,60.3,57,1608,2.67
0.57,5,6,3,61.8,57,1608,2.64
0.57,3,4,4,62.8,57,1608,2.615
0.58,3,6,4,60.3,57,1608,2.705
0.41,5,6,7,61.1,56,1608,2.4
0.51,5,6,4,62.1,54,1608,2.565
0.54,5,6,4,61.7,55,1609,2.615
0.33,2,3,4,63.8,55,521,2.2
0.33,4,3,4,60.4,60,521,2.24
0.28,3,3,6,62.7,54,522,2.08
0.28,3,3,6,62.0,55,522,2.105
0.28,3,4,6,61.4,55,522,2.105
0.28,3,4,6,62.3,56,522,2.08
0.28,3,4,6,61.1,56,522,2.125
0.28,3,4,6,62.5,53,522,2.09
0.28,5,3,6,62.0,57,522,2.105
0.28,5,4,7,62.7,55,522,2.08
0.35,2,4,3,63.8,54,522,2.23
0.35,5,4,3,61.3,56,522,2.27
0.29,3,4,7,62.0,58,522,2.095
0.35,2,7,2,63.3,55,522,2.225
0.35,4,4,3,60.3,60,522,2.285
0.35,5,7,2,62.2,56,522,2.26
0.35,5,7,2,61.8,57,522,2.265
0.35,4,7,2,60.8,58,522,2.255
0.35,4,7,2,62.3,58,522,2.24
0.35,2,4,3,63.4,56,522,2.23
0.35,5,7,2,62.4,55,522,2.265
0.36,5,2,4,61.8,55,523,2.29
0.36,5,2,4,61.6,55,523,2.3
0.36,5,2,4,61.8,55,523,2.3
0.32,5,3,4,61.5,55,523,2.205
0.32,5,3,4,61.3,56,523,2.21
0.32,5,3,4,62.0,54,523,2.205
0.55,3,5,4,62.6,57,1609,2.595
0.7,3,1,2,63.6,56,1609,2.785
0.49,5,6,4,61.3,55,1609,2.555
0.66,5,3,3,62.4,58,1609,2.765
0.55,5,6,3,62.5,56,1609,2.605
0.55,5,6,3,61.8,58,1609,2.62
0.71,5,1,3,62.6,57,1609,2.85
0.71,4,1,2,60.7,59,1609,2.875
0.72,2,5,2,63.8,59,1609,2.82
0.53,3,5,4,60.5,55,1610,2.62
0.53,5,7,4,60.2,55,1610,2.63
0.5,4,7,3,62.3,58,1610,2.54
0.5,4,7,3,61.1,59,1610,2.54
0.5,4,7,3,62.8,58,1610,2.53
0.5,5,7,3,62.1,57,1610,2.54
0.73,2,2,2,63.7,57,1610,2.88
0.73,4,4,2,61.2,56,1610,2.88
0.51,5,3,6,60.1,57,1611,2.595
0.55,5,7,3,61.3,56,1611,2.64
0.53,3,6,4,60.1,60,1612,2.605
0.5,5,7,4,61.5,57,1612,2.535
0.51,3,6,4,61.4,56,1612,2.575
0.51,3,6,4,62.8,56,1612,2.555
0.57,5,5,4,61.3,57,1612,2.675
0.56,5,3,3,61.6,56,1612,2.645
0.65,4,4,3,61.9,58,1612,2.77
0.57,5,4,4,60.7,55,1613,2.705
0.54,5,6,4,61.3,55,1613,2.62
0.6,5,6,3,60.6,57,1613,2.715
0.5,2,5,5,61.4,61,1613,2.515
0.5,2,5,5,61.5,61,1613,2.505
0.57,2,4,4,64.1,55,1613,2.64
0.57,4,3,5,61.7,58,1613,2.665
0.57,4,6,3,59.4,58,1613,2.71
0.57,5,6,3,61.9,56,1613,2.665
0.57,5,6,3,61.2,57,1613,2.685
0.57,5,6,3,62.2,57,1613,2.665
0.57,5,6,3,62.2,55,1613,2.685
0.56,3,5,4,62.0,56,1614,2.6
0.61,4,7,3,61.6,58,1614,2.685
0.51,4,6,4,60.6,60,1614,2.6
0.5,5,6,4,61.4,55,1614,2.565
0.5,5,6,4,61.4,55,1614,2.56
0.51,5,6,4,62.0,54,1614,2.58
0.5,4,7,4,61.3,59,1614,2.545
0.61,4,2,5,60.0,61,1614,2.765
0.62,3,2,6,61.3,58,1615,2.74
0.62,5,2,6,62.6,57,1615,2.735
0.5,2,5,4,62.9,54,1615,2.54
0.5,3,5,4,61.4,59,1615,2.55
0.53,5,4,4,61.4,55,1615,2.615
0.54,5,5,4,61.0,56,1615,2.635
0.48,5,4,5,61.9,55,1615,2.51
0.53,5,4,5,61.5,57,1615,2.63
0.47,3,5,6,62.1,56,1616,2.48
0.48,3,6,5,59.1,62,1616,2.57
0.51,3,7,5,58.8,60,1616,2.59
0.56,5,2,7,61.5,55,1616,2.665
0.62,5,3,4,61.2,54,1616,2.755
0.56,5,4,4,62.0,55,1616,2.64
0.56,5,3,5,61.8,55,1616,2.65
0.47,5,7,5,61.0,55,1617,2.515
0.57,3,4,4,62.2,60,1617,2.64
0.57,3,4,4,63.0,58,1617,2.62
0.52,5,6,4,62.1,57,1617,2.61
0.55,4,5,3,61.9,59,1617,2.645
0.5,5,6,3,61.8,56,1617,2.555
0.59,3,4,4,61.5,59,1618,2.66
0.52,3,4,5,60.2,57,1618,2.61
0.47,5,4,6,62.2,53,1618,2.5
0.62,5,3,3,61.4,56,1618,2.755
0.53,5,5,5,61.6,55,1619,2.605
0.7,3,1,3,62.0,56,1619,2.83
0.56,5,5,4,60.8,57,1619,2.675
0.5,5,6,5,62.2,56,1619,2.55
0.54,5,5,4,62.0,55,1619,2.63
0.54,2,7,3,64.1,55,1619,2.575
0.52,5,2,7,62.0,55,1619,2.595
0.52,4,2,7,63.0,58,1619,2.56
0.51,5,5,4,59.2,56,1619,2.615
0.51,4,5,4,61.4,58,1619,2.565
0.51,4,7,3,62.2,58,1619,2.565
0.51,5,7,3,62.6,57,1619,2.555
0.51,5,5,4,61.0,57,1619,2.58
0.52,4,7,4,60.9,58,1619,2.61
0.51,5,5,4,62.8,57,1619,2.55
0.52,5,5,4,61.8,55,1620,2.565
0.59,3,7,3,62.9,58,1621,2.655
0.52,5,4,5,62.1,54,1621,2.57
0.52,3,6,4,62.8,55,1621,2.555
0.52,5,6,4,61.3,56,1621,2.585
0.52,3,4,5,59.5,58,1621,2.605
0.52,5,6,4,62.4,57,1621,2.56
0.53,5,5,4,61.9,55,1621,2.6
0.55,5,6,3,61.6,56,1621,2.63
0.55,5,6,3,60.1,57,1621,2.68
0.53,5,7,3,61.6,56,1621,2.6
0.41,5,5,8,61.1,58,1621,2.41
0.42,5,7,7,61.8,55,1621,2.425
0.42,5,7,7,62.8,56,1621,2.4
0.42,5,7,7,61.6,56,1621,2.41
0.42,5,7,7,61.8,56,1621,2.41
0.54,5,5,4,62.8,57,1621,2.625
0.7,4,3,1,60.0,59,1621,2.9
0.61,3,7,3,62.4,59,1622,2.71
0.56,5,2,7,61.1,55,1622,2.665
0.56,4,2,7,60.6,59,1622,2.645
0.59,3,5,4,62.9,55,1622,2.66
0.59,5,4,4,62.9,56,1622,2.675
0.52,4,6,4,60.6,58,1622,2.615
0.52,4,4,5,59.1,60,1622,2.62
0.59,3,4,4,62.8,59,1623,2.64
0.51,5,7,4,61.8,54,1623,2.56
0.5,3,6,4,61.2,63,1623,2.57
0.5,5,7,3,61.7,56,1623,2.58
0.62,3,6,2,58.8,63,1624,2.79
0.5,4,6,4,61.3,60,1624,2.535
0.5,4,6,4,61.4,58,1624,2.535
0.5,4,6,4,61.8,58,1624,2.535
0.5,3,6,4,61.4,59,1624,2.545
0.5,5,6,4,62.2,54,1624,2.54
0.5,3,6,4,61.1,61,1624,2.555
0.5,5,4,5,62.3,55,1624,2.535
0.5,3,6,4,62.8,57,1624,2.52
0.5,5,6,4,61.8,55,1624,2.53
0.5,3,6,4,61.5,56,1624,2.535
0.5,4,4,5,59.8,58,1624,2.575
0.5,3,4,5,59.4,60,1624,2.565
0.5,3,6,4,62.7,54,1624,2.535
0.5,4,6,4,62.3,60,1624,2.525
0.5,5,6,4,61.5,57,1624,2.555
0.5,3,6,4,61.3,58,1624,2.53
0.5,3,6,4,61.8,58,1624,2.525
0.5,4,4,5,62.2,59,1624,2.52
0.5,3,6,4,61.3,59,1624,2.525
0.5,4,4,5,60.7,60,1624,2.545
0.5,4,4,5,59.9,59,1624,2.56
0.5,5,6,4,60.0,57,1624,2.56
0.5,5,6,4,62.1,54,1624,2.555
0.5,3,4,5,61.0,59,1624,2.545
0.5,5,6,4,61.4,57,1624,2.54
0.5,5,6,4,62.2,55,1624,2.535
0.5,5,6,4,61.3,57,1624,2.565
0.5,5,4,5,62.0,55,1624,2.525
0.5,5,6,4,62.6,54,1624,2.54
0.5,4,4,5,62.5,58,1624,2.535
0.5,4,4,5,59.7,60,1624,2.555
0.5,3,6,4,62.9,59,1624,2.53
0.5,5,6,4,61.6,55,1624,2.545
0.5,3,4,5,62.1,55,1624,2.53
0.5,4,4,5,62.5,60,1624,2.53
0.52,5,5,4,61.3,57,1624,2.61
0.53,5,5,5,61.5,56,1624,2.605
0.39,5,4,8,60.1,57,1624,2.37
0.53,2,5,5,61.8,62,1624,2.565
0.52,5,5,3,62.0,54,1624,2.595
0.52,5,5,3,61.8,55,1624,2.595
0.51,2,6,3,64.3,54,1624,2.55
0.51,5,6,3,62.9,57,1624,2.55
0.51,4,6,3,61.7,59,1624,2.56
0.51,4,6,3,61.3,59,1624,2.575
0.51,2,6,3,64.3,55,1624,2.56
0.52,4,6,3,61.8,60,1624,2.59
0.52,3,6,4,61.5,58,1625,2.59
0.6,5,4,4,62.1,57,1625,2.68
0.55,3,5,4,62.5,56,1625,2.615
0.6,4,6,3,60.8,58,1625,2.73
0.56,5,6,4,61.6,57,1625,2.65
0.52,5,3,7,61.7,56,1625,2.585
0.42,5,3,7,61.3,56,1625,2.415
0.56,5,3,4,61.3,56,1625,2.66
0.53,5,4,4,61.0,55,1625,2.615
0.52,5,5,4,61.1,56,1625,2.595
0.52,5,5,4,61.2,56,1625,2.595
0.52,2,6,4,64.3,56,1625,2.51
0.71,3,1,4,62.6,57,1626,2.82
0.58,5,2,4,61.8,55,1626,2.68
0.5,5,3,4,61.7,55,1626,2.555
0.5,5,3,4,61.5,56,1626,2.555
0.56,3,5,4,60.0,57,1627,2.67
0.5,3,7,4,62.8,60,1627,2.51
0.5,3,7,4,63.4,57,1627,2.525
0.51,3,5,5,63.3,57,1627,2.53
0.51,4,5,5,60.7,59,1627,2.555
0.61,5,2,4,62.0,57,1627,2.715
0.54,4,7,4,61.6,56,1627,2.62
0.51,3,3,5,60.7,56,1628,2.59
0.51,3,3,5,62.3,56,1628,2.55
0.51,3,3,5,60.7,56,1628,2.58
0.51,3,3,5,62.3,57,1628,2.55
0.5,3,7,4,61.2,56,1628,2.57
0.5,5,7,4,62.0,56,1628,2.55
0.5,5,7,4,61.8,54,1628,2.565
0.63,5,4,3,61.7,54,1628,2.76
0.63,5,4,3,62.0,55,1628,2.745
0.55,3,6,4,61.7,59,1629,2.6
0.52,3,4,5,62.3,58,1629,2.57
0.64,3,7,2,62.8,54,1629,2.75
0.52,5,5,4,62.5,56,1629,2.56
0.52,5,7,4,61.9,54,1629,2.565
0.52,5,4,5,62.3,54,1629,2.575
0.5,4,6,4,62.9,60,1629,2.52
0.5,4,4,5,58.9,59,1629,2.605
0.5,4,4,5,61.1,60,1629,2.55
0.5,4,4,5,60.7,62,1629,2.55
0.5,4,4,5,60.3,60,1629,2.55
0.5,4,6,4,61.3,56,1629,2.58
0.5,5,6,4,61.0,56,1629,2.585
0.5,5,6,4,62.9,54,1629,2.57
0.5,5,6,4,62.2,56,1629,2.56
0.5,3,6,4,60.0,63,1629,2.56
0.5,5,6,4,61.4,56,1629,2.56
0.5,4,6,4,61.8,59,1629,2.56
0.5,4,6,4,61.4,58,1629,2.55
0.5,5,6,4,62.1,57,1629,2.55
0.5,5,6,4,63.0,54,1629,2.545
0.5,5,6,4,62.5,57,1629,2.55
0.5,3,6,4,63.5,54,1629,2.54
0.5,3,6,4,63.4,58,1629,2.53
0.5,3,6,4,63.5,58,1629,2.535
0.5,4,6,4,62.4,62,1629,2.535
0.5,3,6,4,63.2,57,1629,2.53
0.5,3,6,4,63.2,56,1629,2.53
0.5,5,6,4,63.0,57,1629,2.52
0.5,4,6,4,62.6,60,1629,2.515
0.76,4,4,1,63.0,55,1629,2.915
0.5,4,4,5,60.8,60,1629,2.58
0.5,3,6,4,63.4,59,1629,2.545
0.55,4,6,3,62.4,57,1630,2.615
0.54,5,3,5,61.6,59,1630,2.61
0.53,5,5,5,61.7,56,1630,2.6
0.59,5,6,3,62.2,57,1630,2.67
0.53,4,7,3,60.0,58,1631,2.62
0.53,3,7,3,61.4,57,1631,2.6
0.53,5,7,3,62.0,55,1631,2.61
0.53,3,5,4,61.9,58,1631,2.585
0.53,5,5,4,61.8,55,1631,2.595
0.53,5,5,4,61.5,55,1631,2.6
0.53,4,7,3,61.0,58,1631,2.59
0.53,5,5,4,61.1,56,1631,2.61
0.53,5,7,3,62.2,56,1631,2.595
0.53,3,5,4,60.6,55,1631,2.615
0.53,4,5,4,61.4,60,1631,2.59
0.53,5,7,3,61.7,56,1631,2.575
0.56,5,4,3,62.0,57,1631,2.625
0.73,1,5,2,64.7,56,1631,2.8
0.74,3,6,2,63.3,59,1632,2.91
0.5,5,5,4,61.4,57,1632,2.58
0.58,5,4,4,62.3,53,1632,2.675
0.51,5,4,5,60.2,56,1632,2.59
0.51,5,4,5,60.2,57,1632,2.58
0.51,5,4,5,59.0,59,1632,2.625
0.51,5,5,5,61.8,54,1632,2.575
0.5,3,7,4,63.2,60,1632,2.52
0.57,3,4,4,59.9,54,1633,2.715
0.51,3,7,4,63.2,60,1633,2.52
0.58,3,3,4,61.2,55,1633,2.695
0.51,5,7,4,61.7,56,1633,2.56
0.54,5,3,5,61.3,55,1633,2.615
0.56,5,4,3,61.5,56,1633,2.655
0.51,5,5,3,60.8,57,1633,2.575
0.59,5,6,3,61.7,56,1633,2.675
0.56,5,4,3,61.2,54,1633,2.68
0.62,4,5,3,61.3,60,1633,2.74
0.51,3,6,5,64.4,55,1634,2.515
0.55,5,4,4,60.1,55,1634,2.665
0.55,5,3,5,62.3,56,1634,2.61
0.51,5,4,5,61.2,55,1634,2.575
0.58,4,5,3,61.0,57,1634,2.705
0.58,4,5,3,62.2,61,1634,2.665
0.5,2,7,4,63.4,56,1635,2.525
0.5,2,7,4,63.3,54,1635,2.52
0.5,2,7,4,63.4,57,1635,2.52
0.5,3,7,4,62.8,58,1635,2.5
0.5,2,7,4,63.7,56,1635,2.525
0.5,5,7,4,62.4,55,1635,2.55
0.53,3,4,5,60.9,56,1636,2.62
0.51,5,6,5,62.7,56,1636,2.55
0.51,3,6,5,62.0,61,1636,2.555
0.58,3,2,7,63.0,57,1636,2.645
0.58,5,6,3,61.5,55,1636,2.67
0.58,5,6,3,61.6,55,1636,2.665
0.58,5,4,4,61.9,56,1636,2.67
0.58,4,2,7,62.6,59,1636,2.635
0.55,5,5,4,62.0,56,1636,2.65
0.53,3,5,4,63.4,56,1636,2.58
0.53,4,5,4,62.1,58,1636,2.605
0.53,2,7,3,63.8,56,1636,2.58
0.69,4,2,3,62.0,59,1636,2.83
0.7,4,4,2,58.9,59,1636,2.865
0.53,3,7,3,63.4,58,1636,2.575
0.5,3,4,5,62.7,59,1637,2.52
0.54,5,4,5,62.2,56,1637,2.595
0.32,5,3,4,60.8,56,523,2.23
0.32,5,3,4,61.2,56,523,2.21
0.32,5,3,4,60.9,56,523,2.21
0.32,5,3,4,61.2,55,523,2.205
0.32,5,2,5,62.4,54,523,2.19
0.32,5,2,5,60.9,57,523,2.215
0.32,5,2,5,61.3,56,523,2.215
0.32,5,2,5,62.0,54,523,2.185
0.35,5,3,3,61.5,56,523,2.28
0.35,5,3,3,60.8,56,523,2.29
0.31,4,2,3,61.3,58,523,2.185
0.31,4,4,2,61.8,59,523,2.17
0.31,4,4,2,63.0,57,523,2.175
